child-id,parent-id
WineTypeByColor,ArtifactTypeByGenericCategory
GeopoliticalEntityBySystemOfGovernment,ArtifactualFeatureType
AlcoholicBeverage,ArtificialMaterial
Amatol,ArtificialMaterial
Americium,ArtificialMaterial
ANFO,ArtificialMaterial
Aspartame,ArtificialMaterial
Ayahuasca,ArtificialMaterial
Berkelium,ArtificialMaterial
Bohrium,ArtificialMaterial
CaffeinatedBeverage,ArtificialMaterial
Californium,ArtificialMaterial
Coffee,ArtificialMaterial
ColaFlavoring,ArtificialMaterial
CompositionA,ArtificialMaterial
CompositionB,ArtificialMaterial
CompositionC,ArtificialMaterial
Curium,ArtificialMaterial
CyanogenChloride,ArtificialMaterial
DemineralizedWater,ArtificialMaterial
Diphosgene,ArtificialMaterial
DishwashingSoap,ArtificialMaterial
DistilledWater,ArtificialMaterial
Dubnium,ArtificialMaterial
Dynamite,ArtificialMaterial
Einsteinium,ArtificialMaterial
EqualTheSweetener,ArtificialMaterial
Fermium,ArtificialMaterial
GuanidineNitrate,ArtificialMaterial
Gunpowder,ArtificialMaterial
Hassium,ArtificialMaterial
HMXExplosive,ArtificialMaterial
HNSExplosive,ArtificialMaterial
HotChocolate,ArtificialMaterial
InfusionDrink,ArtificialMaterial
KoolAid,ArtificialMaterial
Latex-Stuff,ArtificialMaterial
Lawrencium,ArtificialMaterial
LeadStyphnate,ArtificialMaterial
Lemonade,ArtificialMaterial
Lewisite,ArtificialMaterial
MannitolHexanitrate,ArtificialMaterial
Meitnerium,ArtificialMaterial
Mendelevium,ArtificialMaterial
MercuryFulminate,ArtificialMaterial
MustardGas,ArtificialMaterial
Nitroglycerine,ArtificialMaterial
Nitroguanidine,ArtificialMaterial
Nobelium,ArtificialMaterial
Orlon,ArtificialMaterial
PackingPeanut,ArtificialMaterial
Paint,ArtificialMaterial
PETN,ArtificialMaterial
PhosgeneOxime,ArtificialMaterial
PlasticBondedExplosive,ArtificialMaterial
Polyester,ArtificialMaterial
RDXExplosive,ArtificialMaterial
Rutherfordium,ArtificialMaterial
Saccharin,ArtificialMaterial
Seaborgium,ArtificialMaterial
Sealant,ArtificialMaterial
ShoePolish-Liquid,ArtificialMaterial
ShoePolish-Paste,ArtificialMaterial
Smoothie,ArtificialMaterial
SoftDrink,ArtificialMaterial
SpandexCloth,ArtificialMaterial
Styrofoam,ArtificialMaterial
Sucralose,ArtificialMaterial
SweetNLow,ArtificialMaterial
TATB,ArtificialMaterial
Tea,ArtificialMaterial
Technetium,ArtificialMaterial
Tetracene,ArtificialMaterial
Tetryl,ArtificialMaterial
Trinitrotoluene,ArtificialMaterial
Tritonal,ArtificialMaterial
VanillaExtract,ArtificialMaterial
Varnish,ArtificialMaterial
Vinyl,ArtificialMaterial
WoodStain,ArtificialMaterial
Actor,Artist
ArtGlass,ArtObject
Engraving,ArtObject
Sculpture,ArtObject
TwoDimensionalArtObject,ArtObject
WallHanging-ArtObject,ArtObject
EpithetsOfAthena,Athena-TheGoddess
Coxswain-Racing,Athlete
Cyclist-Athlete,Athlete
Diver,Athlete
FigureSkater,Athlete
FormulaOneRacer,Athlete
Golfer,Athlete
HockeyPlayer,Athlete
IceHockeyPlayer,Athlete
Jockey,Athlete
Matador,Athlete
NASCARDriver,Athlete
RockClimber,Athlete
Runner,Athlete
SnowSkier,Athlete
Surfer,Athlete
Swimmer,Athlete
TeamHandballPlayer,Athlete
FlyingDiscRecreationEvent,AthleticActivity
HikingEvent,AthleticActivity
WaterBoardingEvent,AthleticActivity
AnimalPerformanceRoutine,AtLeastPartiallyMentalEvent
Cancan-StyleOfDance,AtLeastPartiallyMentalEvent
CompostingProcess,AtLeastPartiallyMentalEvent
ConsciousActivity,AtLeastPartiallyMentalEvent
CourtCase-Appellate,AtLeastPartiallyMentalEvent
ExperiencingSomething,AtLeastPartiallyMentalEvent
Inkling,AtLeastPartiallyMentalEvent
MakingAbstract-List-Information,AtLeastPartiallyMentalEvent
Planning,AtLeastPartiallyMentalEvent
PurposefulMentalActivity,AtLeastPartiallyMentalEvent
ServingInTheMilitary,AtLeastPartiallyMentalEvent
StandingInLine,AtLeastPartiallyMentalEvent
WalkingOnTwoLegs,AtLeastPartiallyMentalEvent
ClimateControlDeviceState,AttributeTypes
ClothesWasherState,AttributeTypes
Compromised,AttributeTypes
Fantasy,AttributeTypes
NaturalLanguage,AttributeValues
Song,AudioConceptualWork
AuroraBorealis,AuroraAustralis
Hand,AuthenticationSource
Retina,AuthenticationSource
FantasyWriter,Author
MysteryWriter,Author
Playwright,Author
RomanceWriter,Author
ScienceFictionWriter,Author
Screenwriter,Author
Songwriter,Author
TechnicalWriter,Author
Writer,Author
ACAcecaCar,Automobile
AcuraCLCar,Automobile
AcuraRLCar,Automobile
AlfaRomeoCar,Automobile
AMCConcordCar,Automobile
AMCGremlin,Automobile
AmericanAutomobile,Automobile
AMGenCar,Automobile
AstonMartinCar,Automobile
AudiCar,Automobile
AustinCar,Automobile
BMW3Series,Automobile
BMWM6,Automobile
BMWZ4,Automobile
BricklinSV-1,Automobile
BugattiVeyron,Automobile
CadillacCTS,Automobile
ChalmersCar,Automobile
CheckerCar,Automobile
ChevroletImpala,Automobile
ChevroletVolt,Automobile
ChryslerCar,Automobile
CitroenCar,Automobile
ClassicCar,Automobile
CompactCar,Automobile
ConvertibleCar,Automobile
DaewooCar,Automobile
DaihatsuCar,Automobile
DesotoAdventurerCar,Automobile
DodgeDart,Automobile
DodgeViper,Automobile
EnglishCar,Automobile
FacelVegaCar,Automobile
Ferrari458Italia,Automobile
FiatCar,Automobile
FordCar,Automobile
FordFSeriesPickup,Automobile
FrenchCar,Automobile
FullSizeCar,Automobile
GermanCar,Automobile
GMAutomobile,Automobile
HillmanCar,Automobile
HondaCar,Automobile
HumberCar,Automobile
HyundaiCar,Automobile
ItalianCar,Automobile
JaguarCar,Automobile
JapaneseCar,Automobile
JensenHealeyCar,Automobile
KiaCar,Automobile
LadaCar,Automobile
LamborghiniGallardo,Automobile
LanciaCar,Automobile
LandRoverCar,Automobile
LexusLFA,Automobile
Lohner-PorscheMixteHybrid,Automobile
LotusCar,Automobile
LowRiderCar,Automobile
MaseratiCar,Automobile
Mercedes-BenzC-Class,Automobile
Mercedes-BenzSLRMcLaren,Automobile
MGCar,Automobile
MidsizeCar,Automobile
Mini-Cooper,Automobile
MinicompactCar,Automobile
MitsubishiLancerEvolution,Automobile
MorganCar,Automobile
MorrisCar,Automobile
MorrisOxfordVCar,Automobile
NashCar,Automobile
NissanGT-R,Automobile
NissanSkyline,Automobile
NissanSkylineGT-R,Automobile
NonAmericanCar,Automobile
OpelCar,Automobile
PackardCar,Automobile
PeugeotCar,Automobile
PininfarinaCar,Automobile
Porsche911GT3,Automobile
RenaultCar,Automobile
RenaultLecarCar,Automobile
RoverCar,Automobile
SaabCar,Automobile
SaturnCar,Automobile
SedanCar,Automobile
SimcaCar,Automobile
SportsCar,Automobile
SportUtilityVehicle,Automobile
StudebakerCar,Automobile
SubcompactCar,Automobile
SunbeamCar,Automobile
SwedishCar,Automobile
ToyotaCar,Automobile
TriumphCar,Automobile
VauxhallCar,Automobile
VolkswagenCar,Automobile
VolkswagenNewBeetle,Automobile
VolvoCar,Automobile
YugoCar,Automobile
AcuraCar,Automobile-GasolineEngine
CompactCar,AutomobileTypeByBodyStyle
FullSizeCar,AutomobileTypeByBodyStyle
MidsizeCar,AutomobileTypeByBodyStyle
MinicompactCar,AutomobileTypeByBodyStyle
SubcompactCar,AutomobileTypeByBodyStyle
Jackpot,AwardObject
AcademyAward,AwardPractice
Gold-Medal,AwardPractice
Jackpot,AwardPractice
MilitaryAwardsAndDecoration,AwardPractice
SportsAward,AwardPractice
Trophy,AwardPractice
BiogenicSulfideCorrosion,Bacterium
BrucellaBacterium,Bacterium
ChlamydiaPsittaci,Bacterium
LegionellaPneumophila,Bacterium
LeptospiraInterrogans,Bacterium
Mollicutes-Class,Bacterium
ProteusMirabilis,Bacterium
ProteusVulgaris,Bacterium
Pseudomonadales-Order,Bacterium
Spirillales-Order,Bacterium
Streptococcus,Bacterium
StairRail,Banister
AboBat,Bat-Mammal
AellensPipistrelle,Bat-Mammal
AfricanLongFingeredBat,Bat-Mammal
AfricanSheathTailedBat,Bat-Mammal
AfricanYellowBat,Bat-Mammal
AllensYellowBat,Bat-Mammal
AmazonianSacWingedBat,Bat-Mammal
AndersensFruitEatingBat,Bat-Mammal
AntilleanFruitEatingBat,Bat-Mammal
Artibeus,Bat-Mammal
AsianPartiColoredBat,Bat-Mammal
Barbastella,Bat-Mammal
BatesSlitFacedBat,Bat-Mammal
BeccarisSheathTailedBat,Bat-Mammal
BidentateYellowEaredBat,Bat-Mammal
BigBrownBat,Bat-Mammal
BigCrestedMastiffBat,Bat-Mammal
BigEaredWoolyBat,Bat-Mammal
BigFootedMyotis,Bat-Mammal
BigFreeTailedBat,Bat-Mammal
BigNakedBackedBat,Bat-Mammal
BirdlikeNoctule,Bat-Mammal
BlackBonnetedBat,Bat-Mammal
BondaMastiffBat,Bat-Mammal
BroadEaredBat,Bat-Mammal
Carolliinae,Bat-Mammal
Chalinolobus,Bat-Mammal
Cheiromeles,Bat-Mammal
ChestnutSacWingedBat,Bat-Mammal
Cistugo,Bat-Mammal
CommonNoctule,Bat-Mammal
CommonVampireBat,Bat-Mammal
Corynorhinus,Bat-Mammal
DarkSheathTailedBat,Bat-Mammal
DaubentonsBat,Bat-Mammal
DayakFruitBat,Bat-Mammal
EasternRedBat,Bat-Mammal
EasternSmallFootedMyotis,Bat-Mammal
EcuadorianSacWingedBat,Bat-Mammal
EgyptianTombBat,Bat-Mammal
Eptesicus,Bat-Mammal
Eumops,Bat-Mammal
EuropeanFreeTailedBat,Bat-Mammal
FarEasternMyotis,Bat-Mammal
FraternalMyotis,Bat-Mammal
FrostedSacWingedBat,Bat-Mammal
GallaghersFreeTailedBat,Bat-Mammal
Glauconycteris,Bat-Mammal
GrayBat,Bat-Mammal
GraySacWingedBat,Bat-Mammal
GreaterBulldogBat,Bat-Mammal
GreaterHorseshoeBat,Bat-Mammal
GreaterMouseEaredBat,Bat-Mammal
GreaterNoctuleBat,Bat-Mammal
GreaterSacWingedBat,Bat-Mammal
GreaterSheathTailedBat,Bat-Mammal
GreaterTubeNosedBat,Bat-Mammal
GreatEveningBat,Bat-Mammal
GreenhallsDogFacedBat,Bat-Mammal
GreyLongEaredBat,Bat-Mammal
HairyLeggedVampireBat,Bat-Mammal
HamiltonsTombBat,Bat-Mammal
HawaiianHoaryBat,Bat-Mammal
HildegardesTombBat,Bat-Mammal
HodgsonsBat,Bat-Mammal
HonduranWhiteBat,Bat-Mammal
IkonnikovsBat,Bat-Mammal
IncanLittleMastiffBat,Bat-Mammal
IndianaBat,Bat-Mammal
JamaicanFruitBat,Bat-Mammal
JapaneseHouseBat,Bat-Mammal
KobayashisBat,Bat-Mammal
LamottesRoundleafBat,Bat-Mammal
LargeEaredSheath-TailedBat,Bat-Mammal
LargeSlitFacedBat,Bat-Mammal
LesserBulldogBat,Bat-Mammal
LesserFalseVampireBat,Bat-Mammal
LesserHorseshoeBat,Bat-Mammal
LesserLongNosedBat,Bat-Mammal
LesserNoctule,Bat-Mammal
LesserSacWingedBat,Bat-Mammal
LesserSheathTailedBat,Bat-Mammal
LesserYellowBat,Bat-Mammal
LittleBrownBat,Bat-Mammal
LittleGoblinBat,Bat-Mammal
LittleMarianaFruitBat,Bat-Mammal
LittleTubeNosedBat,Bat-Mammal
LivingstonesFruitBat,Bat-Mammal
MalayanRoundleafBat,Bat-Mammal
MarianaFruitBat,Bat-Mammal
MauritianTombBat,Bat-Mammal
MegadermaLyra,Bat-Mammal
MexicanFreeTailedBat,Bat-Mammal
MexicanFunnelEaredBat,Bat-Mammal
MexicanLongNosedBat,Bat-Mammal
MolossusGenus,Bat-Mammal
MountainNoctule,Bat-Mammal
NatalFreeTailedBat,Bat-Mammal
NatterersBat,Bat-Mammal
NewGuineaBigEaredBat,Bat-Mammal
NewZealandGreaterShortTailedBat,Bat-Mammal
NewZealandLesserShortTailedBat,Bat-Mammal
NewZealandLongTailedBat,Bat-Mammal
NorthernBat,Bat-Mammal
NorthernGhostBat,Bat-Mammal
NorthernLongEaredBat,Bat-Mammal
PacificSheathTailedBat,Bat-Mammal
PallidBat,Bat-Mammal
ParnellsMustachedBat,Bat-Mammal
PelsPouchedBat,Bat-Mammal
PersianTridentBat,Bat-Mammal
PetersDiskWingedBat,Bat-Mammal
PeterssSheathTailedBat,Bat-Mammal
PetersWrinkleLippedBat,Bat-Mammal
ProboscisBat,Bat-Mammal
RaffraysSheathTailedBat,Bat-Mammal
SavisPipistrelle,Bat-Mammal
SerisSheathtailBat,Bat-Mammal
SeychellesSheathTailedBat,Bat-Mammal
ShaggyBat,Bat-Mammal
ShortEaredBat,Bat-Mammal
SilverHairedBat,Bat-Mammal
SmallAsianSheathTailedBat,Bat-Mammal
SopranoPipistrelle,Bat-Mammal
SpectralBat,Bat-Mammal
SpottedBat,Bat-Mammal
Stenodermatinae,Bat-Mammal
SturdeesPipistrelle,Bat-Mammal
SumatranMastiffBat,Bat-Mammal
TheobaldsTombBat,Bat-Mammal
ThomassSacWingedBat,Bat-Mammal
TorresianFlyingFox,Bat-Mammal
TroughtonsPouchedBat,Bat-Mammal
VampireBat,Bat-Mammal
VelvetyFreeTailedBat,Bat-Mammal
VietnamLeafNosedBat,Bat-Mammal
VirginiaBigEaredBat,Bat-Mammal
WesternMastiffBat,Bat-Mammal
WhiteWingedVampireBat,Bat-Mammal
WroughtonsFreeTailedBat,Bat-Mammal
YellowWingedBat,Bat-Mammal
AmericanBlackBear,Bear-Animal
Arctodus,Bear-Animal
ArctodusSimus,Bear-Animal
AtlasBear,Bear-Animal
BergmansBear,Bear-Animal
CinnamonBear,Bear-Animal
FormosanBlackBear,Bear-Animal
GrizzlyBear,Bear-Animal
HimalayanBrownBear,Bear-Animal
HimalayanRedBear,Bear-Animal
KamchatkaBrownBear,Bear-Animal
KermodeBear,Bear-Animal
KodiakBear,Bear-Animal
MexicanGrizzly,Bear-Animal
PolarBear,Bear-Animal
QinlingPanda,Bear-Animal
SriLankanSlothBear,Bear-Animal
SyrianBrownBear,Bear-Animal
MasonBee,Bee
LeafBeetle,Beetle
AlternativePhysics,BeliefSystem
AtheisticBeliefSystem,BeliefSystem
Prejudice,BeliefSystem
ReligiousBeliefs,BeliefSystem
Secularism-Political,BeliefSystem
SocialBeliefSystem,BeliefSystem
Spirituality,BeliefSystem
Transtheism,BeliefSystem
Zionism,BeliefSystem
Butter,Bendable
Leather,Bendable
Margarine,Bendable
StreptococcusPyogenes,BetaHemolyticStreptococcus
BigThePerhapanauts,Bigfoot
Asymptomatic,BiologicalLivingObject
AtRisk,BiologicalLivingObject
Chronic,BiologicalLivingObject
Congenital,BiologicalLivingObject
Contorted-BodyPosition,BiologicalLivingObject
Crop,BiologicalLivingObject
Embryo,BiologicalLivingObject
Flexed,BiologicalLivingObject
Flower-BotanicalPart,BiologicalLivingObject
Hereditary-Ailment,BiologicalLivingObject
Immune,BiologicalLivingObject
Male,BiologicalLivingObject
Pistachio,BiologicalLivingObject
Recovered,BiologicalLivingObject
Sick,BiologicalLivingObject
Swollen,BiologicalLivingObject
Tea,BiologicalLivingObject
BiologicalDestructionEvent,BiologicalProcess
BiologicalDevelopmentEvent,BiologicalProcess
BiologicalEvent,BiologicalProcess
Evolution,BiologicalProcess
Anaphase,BiologicalProcess-CellularLevel
CellularProteinSynthesis,BiologicalProcess-CellularLevel
Metaphase,BiologicalProcess-CellularLevel
Prophase,BiologicalProcess-CellularLevel
Synapsis,BiologicalProcess-CellularLevel
RoundOfCellDivision,BiologicalProductionEvent
Aflatoxin,BiologicalToxin
BotulinumToxin,BiologicalToxin
Trichothecene,BiologicalToxin
Albatross,Bird
AmericanCoot,Bird
CaliforniaCondor,Bird
CapeSableSeasideSparrow,Bird
Cassowary,Bird
Chicken,Bird
Dodo-Bird,Bird
GreatAuk,Bird
HawaiianDuck,Bird
HawaiianStilt,Bird
Kiwi-Bird,Bird
LaysanDuck,Bird
LaysanFinch,Bird
LeastTern,Bird
NewellsTownsendsShearwater,Bird
NihoaFinch,Bird
Pelican,Bird
Puffin,Bird
Rhea,Bird
RoseateTern,Bird
Tern,Bird
NewWorldVulture,BirdOfPrey
OldWorldVulture,BirdOfPrey
Brick,Block
Cornerstone,Block
SpirulinaDietarySupplement,BlueGreenAlgae
RiverBoat,Boat
Canal,BodyOfWater
Estuary,BodyOfWater
River,BodyOfWater
Spring-WaterSource,BodyOfWater
Stream,BodyOfWater
LakeErie,BodyOfWater-Large
LakeOntario,BodyOfWater-Large
LakeSuperior,BodyOfWater-Large
Triquetrum,Bone-BodyPart
Carpalia,BoneStructure
CervicalVertebrae,BoneStructure
LumbarVertebrae,BoneStructure
Metatarsal,BoneStructure
SacralVertebrae,BoneStructure
Tarsus,BoneStructure
ThoracicVertebrae,BoneStructure
Vertebrae,BoneStructure
Book,BookGeneric
ArchBridge,Bridge
CableStayedBridge,Bridge
CantileverBridge,Bridge
SuspensionBridge,Bridge
TrussBridge,Bridge
Solid-Glass,Brittle
Sugar,Brittle
AirportTerminalBuilding,Building
Annex,Building
AquacultureFacility,Building
BankBuilding,Building
BarBuilding,Building
Barn,Building
Boathouse,Building
Brothel,Building
BusStation,Building
DetachedHouse,Building
DiplomaticBuilding,Building
Farmhouse,Building
FireStation,Building
GrainElevator,Building
Greenhouse,Building
Homestead,Building
HospitalBuilding,Building
HotelBuilding,Building
House-Country,Building
House-Modern,Building
LivestockStable,Building
MarbleEdifice,Building
OfficeBuilding,Building
PoliceStation,Building
PostOfficeBuilding,Building
RailroadStation,Building
Rotunda,Building
SafeHouse-Refuge,Building
Villa,Building
AirlineCompany,Business
AlternativeFuelEnergyCompany-Commercial,Business
AnimalBreeder-Business,Business
AutoDealership,Business
AutomotiveBusiness,Business
BankingOrFinanceCompany,Business
BetterBusinessBureau,Business
BiotechnologyCompany,Business
BusinessCulture,Business
BusinessFailure,Business
BusinessInAsia,Business
BusinessInEurope,Business
BusinessQualification,Business
ChemicalPlant-Organization,Business
Cinema-Organization,Business
CommercialEnergyCompany,Business
CommercialFarmOrganization,Business
CommercialHoldingCompany,Business
ConstructionCompany,Business
ConsultingFirm,Business
CurrencyExchangeCompany,Business
DryCleaningOrLaundry,Business
Entrepreneurship,Business
FossilFuelBurningEnergyCompany-Commercial,Business
GrainProcessingOrganization,Business
HealthMaintenanceOrganization,Business
HomeBusiness,Business
HydroElectricEnergyCompany-Commercial,Business
ImportExportOrganization,Business
InAdministration,Business
LiveMusicVenue-Organization,Business
MajorCompany,Business
ManufacturingCompany,Business
MultinationalCorporation,Business
OfficeWork,Business
OilCompany,Business
PubliclyHeldCorporation,Business
RealEstateFirm,Business
RecordCompany,Business
SaabAutomobile,Business
ServiceEstablishment,Business
SoftwareVendor,Business
SportsFranchise,Business
Tannery-Organization,Business
TechnologyCompany,Business
TravelDiscounter-Business,Business
USBusiness,Business
Advising-Professional,BusinessEvent
AuditingFinancialRecords,BusinessEvent
BusinessRelationshipActivity,BusinessEvent
ClosingARealEstateContract,BusinessEvent
LoanPayment,BusinessEvent
Market,BusinessEvent
MarketingActivity,BusinessEvent
ProductRecall,BusinessEvent
Aragonite,CalciumCarbonate
Calcite,CalciumCarbonate
BladderCancer,Cancer
BreastCancer,Cancer
Cancer-BoneMarrow,Cancer
CervicalCancer,Cancer
ColonCancer,Cancer
EndometrialCancer,Cancer
EsophagealCancer,Cancer
HeadAndNeckCancer,Cancer
Leukemia,Cancer
LungCancer,Cancer
Lymphoma,Cancer
Melanoma,Cancer
PancreaticCancer,Cancer
ProstateCancer,Cancer
TesticularCancer,Cancer
ThyroidCancer,Cancer
Charcoal,Carbon
Fullerene,Carbon
MummifiedRemains,Carcass
TrueSeal,CarnivoreOrder
CARTRacingEvent,CarRacing
FormulaOneRaceEvent,CarRacing
NASCARRaceEvent,CarRacing
Diocese-Catholic,CatholicOrganization
Bull,Cattle
CattleBreed,Cattle
HinduismAndCattle,Cattle
IndividualCattle,Cattle
MitoticPhaseOfCellCycle,CellCyclePhaseType
CellMembrane,CellPart
CellWall,CellPart
Centrosome,CellPart
Crista,CellPart
Cytoskeleton,CellPart
GolgiCisterna,CellPart
Kinetochore,CellPart
Mitochondrion,CellPart
NuclearPore,CellPart
Nucleolus,CellPart
Nucleosome,CellPart
CellularRespiration-Aerobic,CellularRespiration
Sidewalk,Cement
BioregulatorType,ChemicalAgentType
AlicyclicCompound,ChemicalCompoundTypeByChemicalSpecies
AliphaticCompound,ChemicalCompoundTypeByChemicalSpecies
