child-id,parent-id
GiftSet,ArtifactTypeByGenericCategory
GiftWrap,ArtifactTypeByGenericCategory
Glitter,ArtifactTypeByGenericCategory
HomemadeArtifact,ArtifactTypeByGenericCategory
InertArtifact,ArtifactTypeByGenericCategory
LiquidTangibleArtifact,ArtifactTypeByGenericCategory
ManMadeThing,ArtifactTypeByGenericCategory
PotpourriForHome,ArtifactTypeByGenericCategory
RemovablePart,ArtifactTypeByGenericCategory
Strip-Artifact,ArtifactTypeByGenericCategory
Valuable-PersonalPossession,ArtifactTypeByGenericCategory
Antique,ArtifactTypeByHistory
ArchaeologicalArtifact,ArtifactTypeByHistory
BootleggedArtifact,ArtifactTypeByHistory
ContemporaryArtifact,ArtifactTypeByHistory
Custom-Made,ArtifactTypeByHistory
HomemadeArtifact,ArtifactTypeByHistory
Memorabilia,ArtifactTypeByHistory
NewArtifact,ArtifactTypeByHistory
RuinedArtifact,ArtifactTypeByHistory
UsedArtifact,ArtifactTypeByHistory
VintageArtifact,ArtifactTypeByHistory
SpotElevation,ArtifactualFeatureType
AlcoholicBeverage,ArtificialDrink
Ayahuasca,ArtificialDrink
CaffeinatedBeverage,ArtificialDrink
CarbonatedBeverage,ArtificialDrink
DemineralizedWater,ArtificialDrink
DistilledWater,ArtificialDrink
HotChocolate,ArtificialDrink
InfusionDrink,ArtificialDrink
KoolAid,ArtificialDrink
Lemonade,ArtificialDrink
Smoothie,ArtificialDrink
SportsDrink,ArtificialDrink
AgentOrange,ArtificialHarmfulSubstance
BlisterAgentStuff,ArtificialHarmfulSubstance
ChokingAgentStuff,ArtificialHarmfulSubstance
CyanogenChloride,ArtificialHarmfulSubstance
NerveGas,ArtificialHarmfulSubstance
TearGas,ArtificialHarmfulSubstance
KnowledgeRepresentation,ArtificialIntelligence
DataMiningAndMachineLearningSoftware,ArtificialIntelligenceProgram
MachineLearningProgram,ArtificialIntelligenceProgram
ConstructionSite,ArtificialLandform
Earthwork,ArtificialLandform
Alloy,ArtificialMaterial
CaffeinatedBeverage,ArtificialMaterial
CoatingMaterial,ArtificialMaterial
Drywall,ArtificialMaterial
FlavoringCompound,ArtificialMaterial
LowExplosive,ArtificialMaterial
SugarSubstitute,ArtificialMaterial
Tablet,ArtificialMaterial
Accessory-Artifact,ArtificialPhysicalObject
CeramicArtifact,ArtificialPhysicalObject
ContainerArtifact,ArtificialPhysicalObject
ControlStructure-Physical,ArtificialPhysicalObject
CordlikeArtifact,ArtificialPhysicalObject
PackagedObject,ArtificialPhysicalObject
SolidTangibleArtifact,ArtificialPhysicalObject
Aqueduct,ArtificialWaterFeature
BreakwaterStructure,ArtificialWaterFeature
Canal,ArtificialWaterFeature
Dam,ArtificialWaterFeature
Dike,ArtificialWaterFeature
Fountain-Artificial,ArtificialWaterFeature
Jetty,ArtificialWaterFeature
MooringDolphin,ArtificialWaterFeature
Pier,ArtificialWaterFeature
PortFacility,ArtificialWaterFeature
Sluice,ArtificialWaterFeature
Spillway,ArtificialWaterFeature
WaterwayLock,ArtificialWaterFeature
WaterWell,ArtificialWaterFeature
Minimalist,Artist
Comedian,Artist-Performer
AcrylicSheet,ArtistCanvasDepictionMedium
Engraving-ArtMethod,ArtMethod
PainInflictionMethod,ArtMethod
Painting-ArtMethod,ArtMethod
Sculpture-ArtMethod,ArtMethod
Sculpture,ArtObject
TwoDimensionalArtObject,ArtObject
AirBrush,ArtPaintingMaterialApplicator
ArtistsWatercolorPaint,ArtPaintingMaterialApplicator
Bodypainting,ArtPaintingMaterialApplicator
TemperaPaint,ArtPaintingMaterialApplicator
ArtSupplies,ArtsCraftsEquipment
ArtSuppliesMarketCategory,ArtsCraftsEquipment
Candlemaking,ArtsCraftsEquipment
Glitter,ArtsCraftsEquipment
Mannerism,ArtStyle
RenaissanceArt,ArtStyle
SerialArt,ArtStyle
AirBrush,ArtSupplies
KnittingToolsAndMaterial,ArtSupplies
PottersWheel,ArtSupplies
SewingMachine,ArtSupplies
Varnish,ArtSupplies
WoodworkingTool,ArtSupplies
CarvedArtwork,ArtworkProduct
Sculpture,ArtworkProduct
WallHanging-ArtObject,ArtworkProduct
Ascarididae,Ascaridida
Ascaris,Ascarididae
LargeRoundwormOfPigs,Ascaris
Alani,AshTree
SaintThomasPricklyAsh,AshTree
IrisOrder,AsparagalesOrder
LilyOrder,AsparagalesOrder
OrchidOrder,AsparagalesOrder
OilSands,Asphalt
AspleniumPlatyneuron,Aspleniaceae
Woodsia,Aspleniaceae
InvestmentVehicle,Assets-Economics
Tax-COC,Assets-Economics
Fraud,Assets-Possession
Holdings,Assets-Possession
LiquidAsset,Assets-Possession
Property,Assets-Possession
AmericanPoultryAssociation,Association
Meteoroid,AstronomicalBody
BinaryStarSystem,AstronomicalObject
CoronaOfStar,AstronomicalObject
EmissionNebula,AstronomicalObject
MartianStuff,AstronomicalObject
StarCluster,AstronomicalObject
Planetarium,AstronomicalObservatory
Planetarium,AstronomyAid
Yachting,AsynchronousSportsEvent
BaseballPlayerTypeByPosition,Athlete
FootballPlayer-AmericanTypeByPosition,Athlete
Surfer,Athlete
AdvancingToTheNextRound,AthleticActivity
Archery,AthleticActivity
BowlingActivity,AthleticActivity
SportsInfraction,AthleticActivity
SportsAttire,AthleticClothing
SportsClothing,AthleticClothing
SwimWear,AthleticClothing
Baton-Sports,AthleticsTrackAndFieldEquipment
Discus,AthleticsTrackAndFieldEquipment
HammerForThrowing,AthleticsTrackAndFieldEquipment
HighJumpBar,AthleticsTrackAndFieldEquipment
Hurdle,AthleticsTrackAndFieldEquipment
PoleForPoleVaulting,AthleticsTrackAndFieldEquipment
PoleVaultBar,AthleticsTrackAndFieldEquipment
Scull,AthleticsTrackAndFieldEquipment
ShotPutShot,AthleticsTrackAndFieldEquipment
AthyriumFilix-femina,Athyriaceae
AthyriumMedium,Athyriaceae
AthyriumNiponicum,Athyriaceae
DiplaziumMolokaiense,Athyriaceae
VegetableFern,Athyriaceae
RoadAtlas,Atlas
Cognition,AtLeastPartiallyMentalEvent
CorroborationEvent,AtLeastPartiallyMentalEvent
AtmosphericLayer,Atmosphere
Electron,Atom
Isotope,Atom
Neutron,Atom
Proton,Atom
GammaEmissionSensor,AtomicParticleSensor
Attachment,AttachmentAttribute
EMailAttachment,AttachmentAttribute
Media,AttachmentAttribute
LinkingTogether,AttachmentEvent
Cracking-CompromisingSecurity,AttackByComputerOperation
Deny-FirewallTarget,AttackByComputerOperation
BoeingAH-64Apache,AttackHelicopter
EurocopterTiger,AttackHelicopter
MilMi-24,AttackHelicopter
AttackType,AttackOnObject
Highlight,Attention
Intolerance,Attitude
PsychologicalAttitude,Attitude
AdjunctualAttributes,AttributeTypes
ContextualAttributes,AttributeTypes
IntrinsicAttributes,AttributeTypes
AudioEquipment,Audio-VisualEquipment
ClockRadio,Audio-VisualEquipment
CompactDiscPlayer,Audio-VisualEquipment
HomeElectronicsMarketCategory,Audio-VisualEquipment
MediaPlayingDevice,Audio-VisualEquipment
Megaphone,Audio-VisualEquipment
MP3Player,Audio-VisualEquipment
Radio,Audio-VisualEquipment
RadioFrequencyReceiver,Audio-VisualEquipment
VisualInformationRecordingDevice,Audio-VisualEquipment
Audio-Accessory,Audio-VisualEquipmentAccessory
Music,AudioConceptualWork
Musical,AudioConceptualWork
AutoSoundMarketCategory,AudioEquipment
CassetteDeck,AudioPresentationComposingEquipment
PortableDigitalAudioRecorder,AudioPresentationComposingEquipment
MultimediaSoftware,AudioProgram
SignalFilter,AudioSystem
AuditingFinancialRecords,AuditService
AuthenticationSource,Augments
Verification,Augments
BrilliantYellow-Color,AureolinColor
StrongYellow-Color,AureolinColor
VividYellow-Color,AureolinColor
AuthorTypeBySubject,Author
Writer,Author
BridgeFinancing,AuthorizedAgreement
Passport,AuthorizedAgreement
MachineGun,AutomaticFirearm
AlfaRomeoCar,Automobile
AutomobileTypeByBodyStyle,Automobile
AutomobileTypeByBrand,Automobile
AutomobileTypeByConventionalSizeClassification,Automobile
AutomobileTypeByModel,Automobile
AutoSteeringSystemType,Automobile
GMAutomobile,Automobile
HondaCar,Automobile
JapaneseCar,Automobile
NashCar,Automobile
SaabCar,Automobile
MotorcycleFrame,AutomobileChassis
AutoSoundMarketCategory,AutomobileElectronicsMC
AutoDealership,AutomobileIndustry
AutomobileManufacturingOrganization,AutomobileIndustry
AutoTireMarketCategory,AutomobileLightTruckTire
SaabAutomobile,AutomobileManufacturingOrganization
AutomobileTypeByConventionalSizeClassification,AutomobileTypeByBodyStyle
ClassicCar,AutomobileTypeByBodyStyle
CompactCar,AutomobileTypeByBodyStyle
ConvertibleCar,AutomobileTypeByBodyStyle
FullSizeCar,AutomobileTypeByBodyStyle
HatchbackCar,AutomobileTypeByBodyStyle
HotRod-ModifiedCar,AutomobileTypeByBodyStyle
LowRiderCar,AutomobileTypeByBodyStyle
MidsizeCar,AutomobileTypeByBodyStyle
MinicompactCar,AutomobileTypeByBodyStyle
MuscleCar,AutomobileTypeByBodyStyle
OffRoadAutomobile,AutomobileTypeByBodyStyle
PickupTruck,AutomobileTypeByBodyStyle
SedanCar,AutomobileTypeByBodyStyle
SportsCar,AutomobileTypeByBodyStyle
SportUtilityVehicle,AutomobileTypeByBodyStyle
StationWagon,AutomobileTypeByBodyStyle
SubcompactCar,AutomobileTypeByBodyStyle
Van,AutomobileTypeByBodyStyle
AmericanAutomobile,AutomobileTypeByBrand
NonAmericanCar,AutomobileTypeByBrand
CompactCar,AutomobileTypeByConventionalSizeClassification
FullSizeCar,AutomobileTypeByConventionalSizeClassification
MidsizeCar,AutomobileTypeByConventionalSizeClassification
MinicompactCar,AutomobileTypeByConventionalSizeClassification
SubcompactCar,AutomobileTypeByConventionalSizeClassification
AutoDealership,AutomotiveBusiness
AutomobileManufacturingOrganization,AutomotiveBusiness
AutoPartManufacturer,AutomotiveBusiness
EngineCoolant,AutomotiveFluid
NewAutoDealerPartsMarketCategory,AutomotiveLightTruckMaintenance
StandardAutoServiceMarketCategory,AutomotiveLightTruckMaintenance
AutoMechanicShopMarketCategory,AutomotiveSpecialtyTool
NativeReservation,AutonomousRegion
CarSeat,AutoPart
Ultralight,Aviation
BroadcastMediaProduct,AVMediaProduct
ComicStrip,AVMediaProduct
Movie,AVMediaProduct
RecordedVideoProduct,AVMediaProduct
VideoRecordedObject,AVMediaProduct
BroadcastSeriesProduct,AVMediaSeriesProduct
MovieSeriesProduct,AVMediaSeriesProduct
Trophy,Award
AcademyAward,AwardAttribute
EmmyAward,AwardAttribute
MusicAward,AwardAttribute
Prize,AwardAttribute
SportsAward,AwardAttribute
AwardCertificate,AwardObject
Jackpot,AwardObject
Medal-Physical,AwardObject
Oscar-Statuette,AwardObject
Trophy,AwardObject
AwardsCeremony,AwardPractice
DarwinAwards-Event-Organized,AwardPractice
Asleep,AwarenessQuantity
Awake,AwarenessQuantity
BlindAnimal,AwarenessQuantity
Drunk,AwarenessQuantity
Intoxicated,AwarenessQuantity
LegallyDrunk,AwarenessQuantity
Sleepy,AwarenessQuantity
Unconscious,AwarenessQuantity
AxialNorthPoleOfEarth,AxialPoleOfPlanet
AxialSouthPoleOfEarth,AxialPoleOfPlanet
NorthCelestialPole,AxialPoleOfPlanet
SouthCelestialPole,AxialPoleOfPlanet
AzollaCaroliniana,Azolla
AzollaFiliculoides,Azolla
BabyCarrier,BabyToddlerFurniture
Bassinet,BabyToddlerFurniture
Bacterium,Bacteria
ChlamydiaInfection,BacterialInfection
Leprosy,BacterialInfection
Actinomycetales-Order,Bacterium
Bacillus,Bacterium
Capsule-Bacterium,Bacterium
HelicobacterPylori,Bacterium
Mollicutes-Class,Bacterium
SlimeLayer-Bacterium,Bacterium
Spirochete,Bacterium
ChlamydiaBacterium,Bacterium-Immotile
EmployeeBadge,Badge
FormalInsignia,Badge
HeraldicBadge,Badge
Insignia-ClothingPart,Badge
NonMilitaryRankInsignia,Badge
SecurityBadge,Badge
BakingMix,BakingMixSupply
BalletDancePerformance,Ballet
DF-21,BallisticMissile-MediumRange
Scud,BallisticMissile-ShortRange
RSM-56Bulava,BallisticMissile-SubmarineLaunched
Ball-FormalDance,BallroomDancing
Tango-StyleOfDance,BallroomDancing
BambooPlant,Bambusoideae
CertificateOfDeposit,BankAccount
OffshoreBankingIndustry,BankingIndustry
Banking,BankingInvestment
KeepingMoneyInAnAccount,BankingInvestment
MakingABankWithdrawal,BankingInvestment
MortgageBanking,BankingInvestment
OnlineBanking,BankingInvestment
CurrencyExchangeCompany,BankingOrFinanceCompany
BBQGrill,Barbecue
CookingGrid,Barbecue
WireGrill,Barbecue
BaseballMitt,BaseballEquipment
HalfInning,BaseballInning
BaseballPlayerTypeByPosition,BaseballPlayer
AmericanLeagueChampionSeason,BaseballSeason
MajorLeagueBaseballSeason,BaseballSeason
NationalLeagueChampionSeason,BaseballSeason
WorldSeriesChampionSeason,BaseballSeason
Aluminum,BaseMetal
Antimony,BaseMetal
Bismuth,BaseMetal
Cadmium,BaseMetal
Graphite,BaseMetal
Indium,BaseMetal
Iron,BaseMetal
Lead,BaseMetal
Nickel,BaseMetal
Palladium,BaseMetal
Steel,BaseMetal
Tin,BaseMetal
Zinc,BaseMetal
DominoesGame,BasicMathResourceMaterial
CollegeBasketballCompetition,BasketballCompetition
WheelchairBasketballCompetition,BasketballCompetition
WomensBasketballCompetition,BasketballCompetition
Basketball-Ball,BasketballEquipment
BasketballHoop,BasketballEquipment
AmericanBasketballAssociationSeason,BasketballSeason
EasternConferenceWNBAChampionshipSeason,BasketballSeason
MinnesotaLynxSeason,BasketballSeason
NCAAMensDivisionIBasketballChampionshipFinalFourSeason,BasketballSeason
NCAAMensDivisionIBasketballChampionshipSeason,BasketballSeason
NITBasketballTournament-PostSeason,BasketballSeason
NITBasketballTournament-Preseason,BasketballSeason
NITChampionshipSeason,BasketballSeason
WesternConferenceWNBAChampionshipSeason,BasketballSeason
WomensNationalBasketballAssociationChampionshipSeason,BasketballSeason
WomensNationalBasketballAssociationSeason,BasketballSeason
AfterShaveLotion,BathBody
BirthControlMarketCategory,BathBody
ChastityBelt,BathBody
CosmeticsMarketCategory,BathBody
Deodorant,BathBody
FeminineHygieneMarketCategory,BathBody
GargleSolution,BathBody
HairCareSupply,BathBody
HealthAndBeautyMarketCategory,BathBody
Perfume,BathBody
Shampoo,BathBody
ShavingSuppliesMarketCategory,BathBody
SkinCareMarketCategory,BathBody
ToothCareMarketCategory,BathBody
AutomobileBattery,BatteryCell
BatteryCharger,BatteryCell
RechargeableBattery,BatteryCell
Clutch,BatteryGenerator
Dreadnought,Battleship
Black-eyedPea,BeanPlant
Arctodus,Bear-Animal
Arctotherium,Bear-Animal
BallBearing,Bearing
Bushing,BearingBushingWheelGear
Gear,BearingBushingWheelGear
BedTypeBySize,Bed
Berth,Bed
FullSizedBed,Bed
RoughBed-PieceOfFurniture,Bed
TwinSizedBed,Bed
WaterBed,Bed
Bed-Accessory,Bedcloth
BedSpread,Bedcloth
Blanket,Bedcloth
Comforter-BedCover,Bedcloth
MattressPad,Bedcloth
Pillow,Bedcloth
Pillowcase,Bedcloth
Quilt,Bedcloth
Duvet,BedCovering
Bed,BedroomFurnitureMarketCategory
Bed,BedsAndMattressesMarketCategory
AfricanizedBee,Bee
BehaviorByTypeOfAnimal,Behavior
Instinct,Behavior
BeliefSystemType,BeliefSystem
UnjustifiedBelief,BeliefSystem
Idealism,BeliefSystemType
PoliticalBeliefSystem,BeliefSystemType
ReligiousBeliefAndDoctrine,BeliefSystemType
SocialBeliefSystem,BeliefSystemType
PuaAla,BellflowerOrder
WaterHowellia,BellflowerOrder
BelonolaimusGracilis,Belonolaimus
BelonolaimusLongicaudatus,Belonolaimus
Dihydropteroate,BenzoicAcid
Ante,Bet
AlderTree,Betulaceae
Birch,Betulaceae
BeerCan,BeverageCan
HaroBikes-TheProduct,Bicycle
Snowbike,Bicycle
Bicycle,BicycleMarketCategory
BicycleBrakeCable,BicyclePart
BillbergiaNutans,Billbergia
BillbergiaPyramidalis,Billbergia
Calcium-bindingProtein,BindingProtein
DNA-bindingProtein,BindingProtein
RNABindingProtein,BindingProtein
Alkaloid,Biochemical
BiologicalTissue,Biochemical
Nutrient,Biochemical
AlicyclicCompound,BiochemicalCompoundType
AliphaticCompound,BiochemicalCompoundType
AminoAcidTypeByChemicalSpecies,BiochemicalCompoundType
AromaticCompound,BiochemicalCompoundType
ChemicalGeneticIBT,BiochemicalCompoundType
EndOfNucleotideChain,BiochemicalCompoundType
EnzymeSubstrateBindingSite,BiochemicalCompoundType
HeterocyclicCompound,BiochemicalCompoundType
NitroCompound,BiochemicalCompoundType
RNAMoleculeType,BiochemicalCompoundType
CellularProteinSynthesis,BiochemicalSynthesis
EcologicalRegion,Biogeography
BiologicalGrowthEvent,BiologicalChangeEvent
BiologicalProcess,BiologicalChangeEvent
BiologicalStateChangeEvent,BiologicalChangeEvent
EukaryoticRNAProcessing,BiologicalChangeEvent
SexualSelection,BiologicalEvolution
GeneticallyModifiedOrganism,BiologicalLivingObject
BiologicalLivingObject,BiologicalMatter
BiogenicSulfideCorrosion,BiologicalProcess
BiologicalHomeostasis,BiologicalProcess
BloodTransfusionProcess,BiologicalProcess
Homeostasis,BiologicalProcess
TransformationalProcessType,BiologicalProcess
Fermentation,BiologicalProcess-CellularLevel
BloodLeadLevel,BiologicalQuantity
BloodPressureReading,BiologicalQuantity
BloodType,BiologicalQuantity
LevelOfSubstanceInSystem,BiologicalQuantity
LifeStageType,BiologicalQuantity
OrganismTypeByExistentialStatus,BiologicalQuantity
Toxicity,BiologicalQuantity
Generation,BiologicalReproductionEvent
MarineBiology,BiologicalScienceService
Female,BiologicalSex
Male,BiologicalSex
Adaptation,BiologicalStateChangeEvent
BiologicalDevelopmentEvent,BiologicalStateChangeEvent
BiologicalGrowthEvent,BiologicalStateChangeEvent
Blushing,BiologicalStateChangeEvent
GoingToSleep,BiologicalStateChangeEvent
HypnotizingSomeone,BiologicalStateChangeEvent
SunTanning,BiologicalStateChangeEvent
WeightChangingProcess,BiologicalStateChangeEvent
Neurotoxin,BiologicalToxin
Ricin,BiologicalToxin
Aerobiologist,Biologist
Botanist,Biologist
MarineBiologist,Biologist
Zoologist,Biologist
Botany,Biology
ChemicalBiology,Biology
Organism,Biology
Desert,BiomeType
Forest,BiomeType
MediterraneanScrub,BiomeType
MonsoonForest,BiomeType
PermaFrostRegion,BiomeType
ScrubbyVegetationRegion,BiomeType
Taiga,BiomeType
WetlandRegion,BiomeType
Lipid,BiopolymerMolecule
BiotaNaturalisedInAustralia,Biota
AEASilverDart,Biplane
VirginiaRoundLeafBirch,Birch
Albatross,Bird
AustralianMagpie,Bird
Bowerbird,Bird
Nightingale,Bird
MigratoryBirdEasternHemisphere,BirdByRegion
MigratoryBirdWesternHemisphere,BirdByRegion
NestForBirds,BirdHouse
Cracker,Biscuit
RomanCatholicCardinal,Bishop-Clerical
DarkOrangeYellow-Color,BistreColor
DeepYellow-Color,BistreColor
ModerateGreenishYellow-Color,BistreColor
ModerateOrangeYellow-Color,BistreColor
StrongYellowishBrown-Color,BistreColor
SpiderBite,Bite-Wound
Coffee,BitterTaste
AmericanBlackBear,BlackBear
FormosanBlackBear,BlackBear
BlackColor,Blackish
DarkBlue-Color,Blackish
DarkGrayishOliveGreen-Color,Blackish
DarkYellowishBrown-Color,Blackish
VeryDarkGreenishBlue-Color,Blackish
Pepper-TheSpice,BlackPeppercorn
Blasia,Blasiaceae
Cavicularia,Blasiaceae
Blasiaceae,Blasiales
Cockroach,Blattodea
Termite,Blattodea
Bandstand,BleacherStairStructuralComponent
Blechnum,Blechnaceae
Stenochlaena,Blechnaceae
Woodwardia,Blechnaceae
DomesticBlender,Blender-Device
BlindAnimal,Blindness
HunterDouglasBlinds-TheProduct,BlindShade
VenetianBlind,BlindShade
VerticalBlind,BlindShade
PublicityBlitz,Blitz
BloodPlasma,Blood
BloodTypeAB,Blood
BaitingBloodSport,BloodSport
Cockfighting,BloodSport
InsectFighting,BloodSport
BloodTypeA,BloodType
BloodTypeABNegative,BloodType
BloodTypeABPositive,BloodType
BloodTypeANegative,BloodType
BloodTypeAPositive,BloodType
BloodTypeB,BloodType
BloodTypeBNegative,BloodType
BloodTypeBPositive,BloodType
BloodTypeO,BloodType
BloodTypeOPositive,BloodType
CamouflagePattern,BlotchyPattern
GettingWell,BLOTypeByGenericHealthStatus
Healthy,BLOTypeByGenericHealthStatus
IndisposedCondition,BLOTypeByGenericHealthStatus
Sick,BLOTypeByGenericHealthStatus
FactoryWorker,BlueCollarWorker
PurpleColor,BlueColor
AquaColor,Bluish
BlackishBlue-Color,Bluish
BrilliantGreenishBlue-Color,Bluish
BrilliantPurplishBlue-Color,Bluish
ModerateBluishGreen-Color,Bluish
ModeratePurplishBlue-Color,Bluish
PeriwinkleColor,Bluish
